variation_length_over_spacing,averaging_fraction,expected_count_in_cube
112.2018454301963,0.1,1412.5375446227529
114.81536214968828,0.1,1513.5612484362086
117.48975549395291,0.1,1621.8100973589285
120.22644346174131,0.1,1737.800828749377
123.02687708123811,0.1,1862.0871366628662
125.89254117941675,0.1,1995.2623149688816
128.82495516931337,0.1,2137.962089502231
131.82567385564073,0.1,2290.8676527677744
134.89628825916532,0.1,2454.708915685029
138.03842646028852,0.1,2630.2679918953845
141.2537544622754,0.1,2818.382931264452
144.5439770745928,0.1,3019.9517204020185
147.91083881682073,0.1,3235.9365692962824
151.35612484362088,0.1,3467.368504525321
154.88166189124811,0.1,3715.352290971724
158.48931924611142,0.1,3981.071705534979
162.18100973589299,0.1,4265.795188015925
165.95869074375614,0.1,4570.881896148756
169.82436524617444,0.1,4897.788193684462
173.78008287493762,0.1,5248.074602497733
177.82794100389228,0.1,5623.413251903491
181.97008586099844,0.1,6025.595860743588
186.20871366628674,0.1,6456.542290346554
190.54607179632484,0.1,6918.309709189378
194.98445997580455,0.1,7413.10241300918
199.52623149688807,0.1,7943.282347242829
204.17379446695296,0.1,8511.380382023768
208.92961308540387,0.1,9120.10839355909
213.79620895022325,0.1,9772.372209558116
218.77616239495518,0.1,10471.285480508986
223.872113856834,0.1,11220.18454301964
229.08676527677724,0.1,12022.644346174124
234.42288153199226,0.1,12882.495516931353
239.88329190194898,0.1,13803.842646028841
245.4708915685031,0.1,14791.083881682089
251.18864315095797,0.1,15848.93192461113
257.03957827688646,0.1,16982.43652461746
263.02679918953817,0.1,18197.00858609983
269.1534803926917,0.1,19498.44599758048
275.4228703338166,0.1,20892.961308540387
281.8382931264455,0.1,22387.21138568342
288.40315031266056,0.1,23988.3291901949
295.1209226666387,0.1,25703.95782768867
301.9951720402016,0.1,27542.28703338167
309.0295432513592,0.1,29512.09226666391
316.22776601683796,0.1,31622.776601683803
323.5936569296284,0.1,33884.41561392032
331.1311214825911,0.1,36307.805477010144
338.84415613920277,0.1,38904.51449942813
346.73685045253166,0.1,41686.938347033545
354.81338923357566,0.1,44668.3592150964
363.0780547701014,0.1,47863.00923226387
371.5352290971724,0.1,51286.13839913646
380.1893963205613,0.1,54954.087385762505
389.04514499428046,0.1,58884.365535558834
398.1071705534973,0.1,63095.734448019364
407.3802778041126,0.1,67608.29753919813
416.8693834703355,0.1,72443.59600749907
426.57951880159254,0.1,77624.71166286914
436.5158322401661,0.1,83176.37711026719
446.683592150963,0.1,89125.0938133745
457.0881896148752,0.1,95499.25860214372
467.73514128719813,0.1,102329.2992280754
478.6300923226385,0.1,109647.81961431865
489.77881936844614,0.1,117489.75549395294
501.18723362727246,0.1,125892.54117941689
512.8613839913648,0.1,134896.2882591654
524.8074602497728,0.1,144543.97707459296
537.0317963702527,0.1,154881.66189124814
549.5408738576248,0.1,165958.69074375628
562.341325190349,0.1,177827.94100389228
575.4399373371573,0.1,190546.0717963251
588.843655355589,0.1,204173.79446695303
602.5595860743581,0.1,218776.1623949557
616.5950018614822,0.1,234422.88153199226
630.9573444801937,0.1,251188.64315095855
645.6542290346556,0.1,269153.4803926917
660.6934480075957,0.1,288403.1503126603
676.0829753919819,0.1,309029.54325135925
