peak_mach_exterior,center_density_deficit,center_density_ratio,center_temperature_ratio,center_pressure_ratio,center_incompressible_pressure_ratio,center_pressure_difference_over_exterior,max_local_mach,max_thermodynamic_kn_proxy,max_collision_shear_ratio
0.294854919970763,0.11400737943842498,0.885992620561575,0.9527348288047177,0.8441160276729753,0.8345719008165119,0.009544126856463442,0.29747572328496613,1.0512462924503286e-05,1.8175379002530326e-05
0.3021211304229125,0.11947981651146258,0.8805201834885374,0.950376581438004,0.8368257618710002,0.8263180350330137,0.010507726837986509,0.30494367753022555,1.1092085734882896e-05,1.8640879782466498e-05
0.30956640457981593,0.12520341783583785,0.8747965821641621,0.9479006717313055,0.8292202678616596,0.8176523510595693,0.011567916802090239,0.3126064026762462,1.170681022271521e-05,1.911928472236388e-05
0.3171951551694795,0.13118850889132477,0.8688114911086753,0.945301229042532,0.8212885703513056,0.8085543016488621,0.01273426870244354,0.3204695582136749,1.2359113240156016e-05,1.961103437282786e-05
0.3250119036642719,0.13744570969901268,0.8625542903009873,0.9425720898199114,0.8130195999921321,0.7990023143696898,0.01401728562244231,0.3285390145835428,1.3051685823078032e-05,2.0116591473335098e-05
0.33302128296074934,0.143985927747448,0.856014072252552,0.9397067829875606,0.804402230028527,0.7889737404564622,0.015428489572064774,0.33682086468316424,1.3787456138090156e-05,2.06364426719177e-05
0.34122804012551883,0.15082034846694553,0.8491796515330544,0.9366985146018856,0.7954253182211589,0.7784448011065996,0.01698051711455928,0.34532143626293205,1.4569615400317886e-05,2.1171100427493894e-05
0.3496370392087708,0.15796042293568077,0.8420395770643192,0.9335401517424262,0.7860777545457529,0.7673905310984918,0.018687223447261148,0.3540473053016399,1.5401647212278647e-05,2.17211051190657e-05
0.35825326412714503,0.16541785246889798,0.834582147531102,0.9302242055989526,0.7763485151941872,0.755784719596334,0.020563795597853263,0.36300531045825246,1.6287360852342983e-05,2.2287027389855512e-05
0.36708182161764036,0.17320456970755962,0.8267954302924404,0.9267428137147092,0.7662267234356799,0.7435998480014823,0.022626875434197613,0.3722025687097547,1.7230929134738382e-05,2.2869470759023507e-05
0.37612794426431917,0.18133271578485138,0.8186672842151486,0.9230877213437036,0.7557017179247998,0.7308070247029628,0.024894693221837016,0.38164649229806213,1.823693157517537e-05,2.3469074539050464e-05
0.3853969935995985,0.18981461310799247,0.8101853868920075,0.9192502618778366,0.7447631290700742,0.717375916572428,0.027387212497646196,0.3913448071242214,1.9310403731116843e-05,2.4086517103376035e-05
0.3948944632819698,0.19866273324865252,0.8013372667513475,0.9152213362974629,0.7334009641011248,0.7032746770411201,0.030126287060004642,0.4013055727456056,2.045689374866248e-05,2.472251955669285e-05
0.40462598235202596,0.20788965938779908,0.7921103406122009,0.9109913915966602,0.7216057014924134,0.6884698705883106,0.03313583090410288,0.41153720415186246,2.168252734547999e-05,2.5377849869709595e-05
0.41459731856872883,0.21750804270991847,0.7824919572900815,0.906550398132048,0.7093683954164488,0.6729263934621676,0.036442001954281156,0.4220484955184787,2.299408269933054e-05,2.605332755159252e-05
0.4248143818278936,0.22753055208717893,0.772469447912821,0.9018878258414488,0.6966807909070384,0.6566073904450705,0.040073400461967834,0.43284864616347957,2.439907700509133e-05,2.67498289471552e-05
0.43528322766491506,0.23796981633622863,0.7620301836637714,0.8969926192760052,0.6835354504119415,0.6394741674660178,0.04406128294592371,0.4439472889636567,2.5905866821813394e-05,2.7468293262801645e-05
0.44601006084381445,0.2488383582689825,0.7511616417310175,0.8918531713865476,0.6699258924017336,0.6214860998529167,0.04843979254881692,0.45535452152256234,2.7523764774454974e-05,2.8209729446026535e-05
0.457001239034731,0.2601485196940499,0.7398514803059502,0.8864572960020622,0.6558467426751355,0.6026005360072176,0.053246206667917906,0.4670809404242483,2.9263175720104795e-05,2.8975224068943168e-05
0.4682632765820397,0.27191237645762956,0.7280876235423704,0.8807921989349976,0.6412938989572411,0.5827726962724915,0.058521202684749585,0.47913767895551584,3.113575616708344e-05,2.9765950398175537e-05
0.4798028483653273,0.2841416425420641,0.7158583574579359,0.8748444476449031,0.6262647093222755,0.561955566757161,0.06430914256511455,0.4915364487366196,3.315460158034355e-05,3.0583178873201334e-05
0.4916267937555173,0.2968475621673239,0.7031524378326761,0.8685999393884627,0.6107581648823123,0.5400997878596195,0.07065837702269273,0.5042895857676468,3.533446726549836e-05,3.142828926514137e-05
0.503742120668486,0.31004078876616376,0.6899592112338362,0.8620438677804092,0.5947751070627365,0.517153537231432,0.07762156983130453,0.5174101014772176,3.7692029857242707e-05,3.230278485101759e-05
0.5161560097185727,0.32373124962852795,0.676268750371472,0.8551606876860285,0.5783184496282392,0.4930624069010997,0.08525604272713949,0.5309117394542726,4.024619812451685e-05,3.3208309018605705e-05
0.5288758184744475,0.3379279949362328,0.6620720050637672,0.8479340783620121,0.5613934154230348,0.4677692742670423,0.09362414115599249,0.544809038655755,4.301848395350029e-05,3.414666481948817e-05
0.5419090858198563,0.3526390298366709,0.647360970163329,0.8403469047582598,0.5440077875380578,0.4412141666539091,0.10279362088414867,0.5591174040168001,4.6033447116156204e-05,3.511983811991747e-05
0.5552635364218317,0.36787112813641987,0.6321288718635801,0.8323811768888744,0.5261721743072433,0.4133341191110602,0.11283805519618306,0.5738531855506678,4.931923097186729e-05,3.6130025170346725e-05
0.5689470853090125,0.38362962613490104,0.616370373865099,0.8240180071760157,0.5079002871546545,0.3840630251160547,0.1238372620385998,0.5890337672192824,5.290821083456352e-05,3.7179665638270005e-05
0.582967842562791,0.3999181950681516,0.6000818049318484,0.8152375656654679,0.48920922985278026,0.3533314798291375,0.13587775002364277,0.6046776670898169,5.683778271911298e-05,3.827148244367428e-05
0.5973341181240627,0.41673859059769136,0.5832614094023086,0.8060190330077354,0.4701197971971776,0.3210666155270737,0.1490531816701039,0.6208046505783616,6.115132803620182e-05,3.9408530127390214e-05
0.6120544267184347,0.4340903777650076,0.5659096222349923,0.796340551093176,0.4506567804395449,0.2871919288261159,0.163464851613429,0.6374358589313417,6.589940020312484e-05,4.059425400552038e-05
0.6271374929028034,0.45197062984525327,0.5480293701547467,0.7861791712241273,0.4308492760347392,0.25162709928444515,0.17922217675029406,0.654593955525725,7.114119300001694e-05,4.183256306797043e-05
0.6425922562362996,0.47037359958318753,0.5296264004168124,0.7755107997011319,0.410730993330074,0.21428779895396144,0.19644319437611257,0.6723032931021014,7.694636914602956e-05,4.312792053671017e-05
0.6584278765786616,0.4892903613911142,0.5107096386088859,0.764310140694245,0.39034055573906445,0.17508549242985716,0.2152550633092073,0.6905901057089834,8.339735285781819e-05,4.448545731033671e-05
0.6746537395191775,0.5087084232463699,0.49129157675363005,0.7525506362639637,0.36972178867707023,0.13392722692387282,0.2357945617531974,0.7094827299701726,9.059222476685118e-05,4.5911115329105384e-05
0.6912794619394171,0.5286113072620786,0.47138869273792133,0.7402044033895604,0.3489239860726579,0.09071541186346121,0.2582085742091967,0.7290118613402924,9.864840544902323e-05,4.74118304030248e-05
0.7083148977130459,0.54897809824102,0.45102190175898,0.7272421678555114,0.3280021455855161,0.04534758749428991,0.2826545580912262,0.749210852354723,0.0001077073806737439,4.8995767544776876e-05
0.7257701435461016,0.5697829599859685,0.4302170400140315,0.7136331948392562,0.30701716073950147,-0.002283818062603471,0.30930097880210494,0.7701160616018219,0.00011794081596258595,5.067262674731683e-05
0.7436555449611963,0.5909946197650863,0.40900538023491373,0.6993452160357019,0.28603595600015014,-0.05229174387504365,0.3383276998751938,0.7917672643746859,0.00012955854311884647,5.245404400690093e-05
0.7619817024291866,0.6125758221616252,0.3874241778383748,0.6843443531456831,0.2651315483758007,-0.10479476399010923,0.36992631236590995,0.8142081388735476,0.0001428190969945784,5.435412197718763e-05
0.7807594776519522,0.6344827546288964,0.36551724537110364,0.6685950375469529,0.24438301639295185,-0.1599173685856652,0.40430038497861703,0.8374868456767378,0.0001580437679558874,5.639013792158119e-05
0.8,0.6566644484953172,0.3433355515046828,0.6520599259572423,0.22387535429263244,-0.2177902591496521,0.44166561344228455,0.8616567233317961,0.00017563556346249074,5.858349477914026e-05
