time,phase,vorticity_ratio,wx,wy
4.0,0.4172427743048944,0.8054437521737411,-0.0,1.472066878583315
4.0,0.44178646691106466,0.7964392456279519,-0.0,1.553123213396162
4.0,0.4663301595172349,0.7869549938613779,-0.0,1.6332440048602765
4.0,0.4908738521234052,0.7769967098326443,-0.0,1.7123809912067907
4.0,0.5154175447295755,0.766570392039686,-0.0,1.790486503274251
4.0,0.5399612373357456,0.7556823209064761,-0.0,1.867513493222741
4.0,0.5645049299419159,0.7443390549999342,-0.0,1.9434155628737415
4.0,0.5890486225480862,0.7325474270792902,-0.0,2.0181469916586554
4.0,0.6135923151542565,0.7203145399802863,-0.0,2.091662764159171
4.0,0.6381360077604268,0.7076477623366938,-0.0,2.1639185972228647
4.0,0.662679700366597,0.6945547241417237,-0.0,2.2348709666377196
4.0,0.6872233929727672,0.6810433121520048,-0.0,2.3044771333494802
4.0,0.7117670855789375,0.667121665136895,-0.0,2.3726951692060614
4.0,0.7363107781851077,0.6527981689759926,-0.0,2.439483982213499
4.0,0.760854470791278,0.6380814516077948,-0.0,2.504803341288233
4.0,0.7853981633974483,0.6229803778325507,-0.0,2.5686139004908055
4.0,0.8099418560036186,0.607504043972437,-0.0,2.6308772227263812
4.0,0.8344855486097889,0.5916617723922736,-0.0,2.691555802897823
4.0,0.859029241215959,0.57546310588408,-0.0,2.7506130904973527
4.0,0.8835729338221293,0.5589178019188531,-0.0,2.8080135116232148
4.0,0.9081166264282996,0.5420358267690331,-0.0,2.863722490408063
4.0,0.9326603190344698,0.5248273495051925,-0.0,2.9177064698461708
4.0,0.9572040116406401,0.5073027358705684,-0.0,2.9699329320069157
4.0,0.9817477042468103,0.48947254203712715,-0.0,3.0203704176223645
4.0,1.0062913968529805,0.47134750824691984,-0.0,3.0689885450371617
4.0,1.030835089459151,0.4529385523425631,-0.0,3.115758028509302
4.0,1.055378782065321,0.43425676319073875,-0.0,3.1606506958507645
4.0,1.0799224746714913,0.41531339400267453,-0.0,3.2036395053973887
4.0,1.1044661672776617,0.3961198555556309,-0.0,3.2446985622977587
4.0,1.1290098598838318,0.37668770931947626,-0.0,3.283803134111294
4.0,1.1535535524900022,0.357028660492488,-0.0,3.320929665706149
4.0,1.1780972450961724,0.3371545509505808,-0.0,3.3560557934479407
4.0,1.2026409377023426,0.31707735211420157,-0.0,3.389160358670768
4.0,1.227184630308513,0.29680915773719446,-0.0,3.4202234204224014
4.0,1.2517283229146832,0.27636217662197593,-0.0,3.449226267475963
4.0,1.2762720155208536,0.2557487252654075,-0.0,3.4761514296008746
4.0,1.3008157081270237,0.23498122043980016,-0.0,3.500982688086268
4.0,1.325359400733194,0.21407217171351364,-0.0,3.5237050855105334
4.0,1.3499030933393643,0.19303417391566083,-0.0,3.544304934751107
4.0,1.3744467859455345,0.1718798995494541,-0.0,3.5627698272290846
4.0,1.3989904785517047,0.15062209115876213,-0.0,3.5790886403836835
4.0,1.423534171157875,0.12927355365247872,-0.0,3.59325154437206
4.0,1.4480778637640452,0.10784714659132477,-0.0,3.6052500079904357
4.0,1.4726215563702154,0.08635577644172875,-0.0,3.6150768038129786
4.0,1.4971652489763858,0.0648123888014545,-0.0,3.6227260125453333
4.0,1.521708941582556,0.04322996060165777,-0.0,3.6281930265901816
4.0,1.5462526341887264,0.021621492290066747,-0.0,3.6314745528226875
4.0,1.5707963267948966,5.394736310999731e-17,-0.0,3.6325686145741525
4.0,1.5953400194010667,-0.02162149229006664,-0.0,3.6314745528226875
4.0,1.6198837120072371,-0.043229960601657666,-0.0,3.6281930265901816
4.0,1.6444274046134073,-0.0648123888014544,-0.0,3.6227260125453333
4.0,1.6689710972195777,-0.08635577644172863,-0.0,3.615076803812979
4.0,1.6935147898257479,-0.10784714659132466,-0.0,3.6052500079904357
4.0,1.718058482431918,-0.12927355365247864,-0.0,3.59325154437206
4.0,1.7426021750380885,-0.15062209115876204,-0.0,3.5790886403836835
4.0,1.7671458676442586,-0.17187989954945398,-0.0,3.5627698272290846
4.0,1.7916895602504288,-0.19303417391566075,-0.0,3.544304934751107
4.0,1.8162332528565992,-0.21407217171351356,-0.0,3.5237050855105334
4.0,1.8407769454627694,-0.23498122043980008,-0.0,3.500982688086268
4.0,1.8653206380689396,-0.2557487252654074,-0.0,3.4761514296008746
4.0,1.88986433067511,-0.2763621766219758,-0.0,3.449226267475963
4.0,1.9144080232812801,-0.2968091577371944,-0.0,3.4202234204224014
4.0,1.9389517158874505,-0.31707735211420146,-0.0,3.389160358670768
4.0,1.9634954084936207,-0.33715455095058067,-0.0,3.3560557934479407
4.0,1.9880391010997909,-0.35702866049248794,-0.0,3.320929665706149
4.0,2.012582793705961,-0.3766877093194759,-0.0,3.2838031341112943
4.0,2.0371264863121317,-0.396119855555631,-0.0,3.244698562297758
4.0,2.061670178918302,-0.4153133940026744,-0.0,3.203639505397389
4.0,2.086213871524472,-0.43425676319073864,-0.0,3.160650695850765
4.0,2.110757564130642,-0.45293855234256303,-0.0,3.115758028509302
4.0,2.1353012567368124,-0.4713475082469197,-0.0,3.068988545037162
4.0,2.1598449493429825,-0.48947254203712687,-0.0,3.020370417622365
4.0,2.184388641949153,-0.5073027358705684,-0.0,2.9699329320069157
4.0,2.2089323345553233,-0.5248273495051924,-0.0,2.917706469846171
4.0,2.2334760271614935,-0.542035826769033,-0.0,2.8637224904080636
4.0,2.2580197197676637,-0.558917801918853,-0.0,2.808013511623215
4.0,2.282563412373834,-0.5754631058840797,-0.0,2.750613090497353
4.0,2.3071071049800045,-0.5916617723922737,-0.0,2.6915558028978226
4.0,2.3316507975861747,-0.607504043972437,-0.0,2.6308772227263812
4.0,2.356194490192345,-0.6229803778325506,-0.0,2.5686139004908055
